age,experience,income,family,mortgage,personal_loan,creditcard,loan_delinquency,non_valid_passport,undergraduate_edu,graduate_edu,advance_edu
53,22,141,4,0,0,1,0,0,1,0,0
45,33,35,5,2640,0,0,0,0,1,0,0
19,26,255,2,0,0,0,0,0,0,1,0
35,35,210,3,800,0,0,0,0,0,1,0
60,17,315,3,0,0,0,0,0,1,0,0
39,39,330,3,2520,0,0,0,0,1,0,0
44,26,161,3,0,0,0,0,0,1,0,0
38,23,61,1,0,0,0,0,0,1,0,0
26,25,172,4,0,1,0,0,0,0,1,0
64,33,129,4,0,0,0,0,0,0,0,1
54,-2,317,2,2380,0,0,0,0,0,1,0
28,32,152,3,0,0,0,0,0,1,0,0
43,19,265,1,0,1,0,0,0,1,0,0
54,15,211,5,0,0,0,0,0,0,0,1
42,40,63,5,0,0,0,0,0,0,1,0
35,25,188,1,0,0,0,0,0,0,1,0
31,31,229,5,0,0,0,0,0,0,0,1
34,14,152,3,0,0,0,0,0,1,0,0
59,2,339,2,0,0,1,0,0,0,0,1
23,31,21,1,3270,1,0,0,0,1,0,0
39,25,208,5,0,0,1,0,0,0,1,0
30,16,298,4,0,0,0,0,0,1,0,0
27,28,213,5,0,0,0,0,0,0,1,0
42,29,257,1,1440,0,0,0,0,1,0,0
25,24,76,5,0,0,1,0,0,1,0,0
45,33,51,5,0,0,0,0,0,0,1,0
30,32,215,1,0,0,0,0,0,0,1,0
52,14,76,2,0,0,0,0,0,1,0,0
52,25,12,1,0,0,0,0,0,1,0,0
55,36,228,1,1400,0,0,0,0,0,1,0
64,28,55,4,0,0,0,0,0,1,0,0
51,2,134,2,0,0,0,0,0,0,0,1
22,1,116,5,1750,1,0,0,0,1,0,0
34,18,233,3,0,0,0,0,0,0,1,0
42,28,167,1,1510,0,0,0,0,1,0,0
55,30,268,4,760,0,0,0,0,0,1,0
52,30,137,4,0,0,0,0,0,1,0,0
30,34,164,1,0,0,0,0,0,0,1,0
34,32,302,1,0,1,0,0,0,0,1,0
55,40,68,5,0,0,0,0,0,0,0,1
29,8,229,3,0,0,1,0,0,0,0,1
47,20,168,5,0,0,0,0,0,0,0,1
50,32,107,3,0,0,0,0,0,1,0,0
51,8,14,3,0,0,0,0,0,0,1,0
22,22,18,1,0,1,0,0,0,0,1,0
49,4,188,2,2350,0,1,0,0,0,0,1
49,20,147,5,0,1,0,0,0,0,0,1
38,12,162,5,0,0,0,0,0,1,0,0
44,18,280,4,0,0,0,0,0,1,0,0
36,9,167,5,0,0,0,0,0,0,1,0
51,20,140,2,0,0,0,0,0,0,0,1
58,31,262,5,1010,0,0,0,0,1,0,0
39,3,59,5,0,0,0,0,0,0,1,0
33,10,112,2,0,0,0,0,0,0,1,0
55,35,214,2,1700,0,0,0,0,0,0,1
36,24,265,5,2620,0,0,0,0,0,1,0
35,26,130,4,0,0,0,0,0,1,0,0
49,27,46,5,0,0,1,0,0,0,1,0
44,26,272,2,0,0,0,0,0,0,0,1
19,35,16,4,0,0,1,0,0,1,0,0
52,28,90,1,0,0,0,0,0,0,1,0
40,17,35,4,0,0,0,0,0,0,1,0
62,6,315,4,0,0,0,0,0,1,0,0
53,6,11,5,0,0,1,0,0,0,0,1
33,17,52,3,990,0,0,0,0,1,0,0
60,4,105,2,1090,0,0,0,0,1,0,0
65,16,280,4,0,0,0,0,0,0,0,1
63,22,254,1,0,0,0,0,0,0,1,0
23,13,350,1,6350,0,0,0,0,1,0,0
65,23,330,3,0,0,0,0,0,1,0,0
62,22,298,3,0,0,0,0,0,1,0,0
49,36,210,1,0,0,0,0,0,1,0,0
48,9,17,2,0,0,0,0,0,1,0,0
45,24,198,2,0,0,0,0,0,1,0,0
61,3,268,5,1630,0,0,0,0,0,0,1
61,35,127,2,3520,0,0,0,0,1,0,0
49,5,99,1,3850,0,0,0,0,0,0,1
56,32,278,5,0,0,0,0,0,0,0,1
62,30,131,2,0,0,1,0,0,0,1,0
53,19,293,4,0,0,0,0,0,0,0,1
61,9,283,4,4370,0,0,0,0,1,0,0
60,21,70,5,3280,0,0,0,0,1,0,0
48,18,33,3,980,0,0,0,0,0,0,1
32,11,151,2,0,0,1,0,0,0,0,1
20,16,133,5,1350,0,1,0,0,1,0,0
53,2,294,2,0,1,0,0,0,0,1,0
65,8,204,2,0,0,0,0,0,1,0,0
20,36,344,4,0,0,0,0,0,0,0,1
60,7,152,3,0,0,0,0,0,1,0,0
60,29,95,1,1870,0,0,0,0,1,0,0
61,38,253,4,5220,1,0,0,0,1,0,0
54,36,297,4,0,0,0,0,0,1,0,0
40,41,246,2,0,0,0,0,0,0,0,1
31,12,249,5,0,0,0,0,0,1,0,0
36,29,254,4,0,0,0,0,0,0,1,0
60,36,273,1,0,0,0,0,0,0,0,1
45,-2,227,2,0,0,0,0,0,0,0,1
46,3,95,3,0,0,0,0,0,0,0,1
30,10,341,5,0,0,0,0,0,0,1,0
42,27,286,2,1040,0,0,0,0,1,0,0
57,7,71,4,0,0,1,0,0,0,1,0
48,14,233,2,0,0,0,0,0,0,0,1
56,18,161,3,3010,1,0,0,0,0,0,1
55,18,277,3,1150,0,0,0,0,1,0,0
41,30,275,2,0,1,0,0,0,0,1,0
43,25,316,1,1650,0,0,0,0,0,1,0
35,7,181,4,1820,0,0,1,0,0,1,0
41,22,86,4,2760,0,1,0,0,1,0,0
31,18,273,2,0,0,0,0,0,1,0,0
65,33,319,1,1680,0,1,0,0,1,0,0
25,8,205,5,0,0,0,0,0,0,1,0
46,10,318,3,0,0,0,0,0,1,0,0
41,30,345,3,0,0,0,0,0,0,0,1
45,32,54,3,0,0,0,0,0,0,1,0
45,-1,336,2,0,0,0,0,0,0,1,0
44,28,127,2,0,0,0,0,0,0,1,0
24,33,129,4,0,0,0,0,0,0,0,1
27,32,233,1,0,0,0,0,0,0,1,0
21,28,279,4,1880,0,0,1,0,0,1,0
39,23,90,1,0,0,0,0,0,1,0,0
64,30,213,1,0,1,0,0,0,0,1,0
31,7,36,2,0,0,0,0,0,1,0,0
64,21,72,3,1810,0,0,0,0,1,0,0
42,18,142,3,4960,0,0,0,0,0,0,1
28,25,273,3,0,0,0,0,0,0,0,1
54,17,51,4,0,0,0,0,0,0,0,1
51,21,118,3,0,0,0,0,0,0,1,0
35,40,295,1,0,0,0,0,0,1,0,0
23,24,95,4,0,0,0,0,0,0,0,1
21,24,12,5,900,0,1,0,0,0,1,0
44,18,197,5,0,1,0,0,0,1,0,0
33,33,135,2,0,0,0,0,0,0,1,0
44,35,33,1,0,0,0,0,0,0,0,1
55,34,116,4,0,0,0,1,0,0,0,1
31,14,61,4,0,1,0,0,0,0,0,1
51,7,134,1,0,0,0,0,0,0,0,1
52,13,286,4,830,0,0,0,0,0,1,0
40,28,350,5,0,0,0,0,0,1,0,0
39,7,122,1,0,0,0,0,0,1,0,0
30,36,261,1,0,1,1,0,0,1,0,0
55,37,123,4,1840,1,0,0,0,0,1,0
31,37,281,3,1020,0,0,0,0,0,1,0
21,25,349,3,1580,0,0,0,0,1,0,0
44,9,202,1,0,0,0,0,0,1,0,0
44,1,74,5,0,0,0,0,0,0,0,1
25,31,60,5,0,0,0,0,0,0,0,1
19,3,137,5,4150,0,0,0,0,0,1,0
54,21,79,5,0,0,0,0,0,0,1,0
45,34,125,2,1660,0,0,0,0,0,1,0
39,18,230,1,0,0,0,0,0,0,1,0
27,23,240,5,0,0,1,0,0,1,0,0
58,32,295,4,1840,0,1,0,0,0,1,0
23,32,30,3,990,0,0,0,0,1,0,0
39,33,339,3,0,0,0,0,0,1,0,0
27,20,198,4,3920,0,0,0,0,0,1,0
27,28,265,3,4610,0,0,0,0,0,0,1
30,33,177,5,0,0,0,0,0,0,0,1
44,37,311,1,2440,0,0,0,0,0,0,1
48,35,293,5,0,0,0,0,0,1,0,0
62,32,269,1,3440,0,0,0,0,0,0,1
20,20,327,4,2280,0,0,0,0,0,0,1
25,29,250,5,1520,0,0,0,0,1,0,0
34,39,207,4,1780,0,0,0,0,1,0,0
64,17,65,5,2630,0,0,0,0,0,1,0
25,26,267,3,0,0,0,0,0,0,1,0
27,25,346,4,1020,0,0,0,0,0,1,0
39,22,308,5,0,0,0,0,0,0,0,1
27,19,59,1,2210,1,0,0,0,1,0,0
23,21,143,4,1300,0,0,0,0,1,0,0
25,24,281,2,0,0,0,0,0,0,0,1
40,9,18,3,1050,0,0,0,0,0,1,0
33,2,74,3,0,1,0,0,0,0,0,1
63,8,182,2,1150,0,0,0,0,0,1,0
60,9,279,2,0,1,0,0,0,1,0,0
22,2,43,5,1670,0,0,0,0,0,1,0
34,5,276,4,0,0,0,0,0,0,0,1
57,26,165,3,0,0,0,0,0,0,1,0
48,22,244,4,0,0,0,0,0,0,1,0
61,16,17,1,830,0,0,0,0,0,0,1
65,32,268,5,0,0,0,0,0,0,0,1
42,12,68,2,0,0,0,0,0,0,0,1
23,33,96,4,0,0,0,0,0,1,0,0
33,39,26,1,1030,0,1,0,0,1,0,0
27,35,25,2,0,0,0,0,0,0,1,0
29,25,139,3,0,0,0,0,0,0,0,1
37,35,21,5,0,0,1,0,0,0,1,0
45,30,221,2,0,0,0,0,0,0,0,1
64,4,237,1,0,0,0,0,0,0,0,1
63,21,149,5,0,1,0,0,0,0,0,1
49,2,341,1,0,0,1,0,0,0,0,1
51,29,91,2,1490,0,1,0,0,0,1,0
29,18,67,1,0,0,0,0,0,0,1,0
64,4,239,1,0,0,1,0,0,0,1,0
44,36,56,4,0,0,0,0,0,0,1,0
25,38,257,4,0,1,0,0,0,1,0,0
56,13,80,4,2060,0,1,0,0,0,0,1
48,14,269,3,2970,0,0,0,0,0,1,0
25,29,166,5,0,0,0,0,0,0,0,1
28,33,165,3,0,0,0,0,0,0,1,0
54,15,200,1,3680,0,0,0,0,0,0,1
50,33,244,3,0,0,0,0,0,1,0,0
36,5,111,2,1700,0,0,0,0,0,0,1
60,26,94,5,0,0,0,0,0,1,0,0
49,20,183,1,0,0,0,0,0,0,0,1
50,3,83,5,2210,0,0,1,0,0,1,0
51,8,146,3,2570,0,0,0,0,1,0,0
38,30,205,3,0,0,0,0,0,0,1,0
65,5,324,5,0,0,0,0,0,0,0,1
23,15,95,5,880,0,0,0,0,1,0,0
47,0,32,2,0,0,0,0,0,1,0,0
35,-1,83,1,0,0,1,0,0,1,0,0
49,21,247,1,1100,0,0,0,0,0,0,1
52,13,242,2,1900,0,0,0,0,1,0,0
19,31,340,1,0,0,0,0,0,0,1,0
57,22,83,3,870,0,0,0,0,1,0,0
61,10,197,5,2040,0,1,0,0,1,0,0
50,13,231,5,1290,0,0,0,0,0,1,0
24,16,106,4,0,0,1,0,0,0,0,1
52,0,172,1,0,1,0,0,0,1,0,0
27,29,231,1,0,0,0,0,0,1,0,0
50,35,78,4,0,0,0,0,0,0,1,0
24,33,341,4,0,0,0,0,0,0,0,1
38,31,199,1,1380,0,0,0,0,0,0,1
31,5,20,4,950,0,0,0,0,1,0,0
35,31,47,3,0,0,0,0,0,0,1,0
21,32,206,1,1580,0,0,0,0,0,0,1
63,18,256,4,3250,0,0,0,0,1,0,0
62,5,85,2,0,0,0,0,0,0,0,1
36,23,237,5,1040,0,0,0,0,0,0,1
48,25,39,3,0,0,0,0,0,0,0,1
20,18,312,4,0,1,1,0,0,1,0,0
53,32,284,3,0,0,0,0,0,1,0,0
59,16,225,5,0,0,0,0,0,1,0,0
40,40,176,5,1740,0,0,0,0,0,0,1
41,27,48,4,0,0,0,0,0,1,0,0
29,31,251,4,0,0,0,0,0,0,0,1
45,25,58,3,0,0,0,0,0,0,1,0
23,22,194,3,0,0,0,0,0,0,0,1
29,31,251,2,0,0,0,0,0,0,1,0
29,4,179,3,1210,0,0,0,0,1,0,0
34,10,266,1,0,0,0,0,0,0,1,0
41,17,291,3,0,0,0,0,0,1,0,0
37,15,45,2,0,0,0,0,0,0,0,1
19,34,229,4,0,0,0,0,0,0,0,1
64,20,151,1,0,0,0,0,0,1,0,0
21,9,271,4,0,0,0,0,0,1,0,0
43,32,126,4,0,0,0,0,0,0,0,1
45,5,332,1,2090,0,0,0,0,0,0,1
30,4,229,2,0,0,0,0,0,0,1,0
29,5,239,1,0,0,0,0,0,1,0,0
46,10,338,5,0,0,1,0,0,0,1,0
44,16,59,3,2560,0,0,0,0,0,1,0
30,39,15,4,0,0,0,0,0,1,0,0
46,36,38,3,1790,0,0,0,0,1,0,0
30,11,277,5,0,0,0,0,0,0,1,0
57,2,121,2,0,0,0,0,0,1,0,0
63,14,197,2,2180,0,1,0,0,0,1,0
54,17,191,4,1260,0,0,0,0,0,1,0
26,20,49,5,0,0,0,0,0,1,0,0
46,20,347,4,0,0,0,0,0,0,0,1
50,32,113,3,0,0,0,0,0,1,0,0
48,14,163,3,0,0,0,0,0,0,0,1
37,12,113,5,0,0,0,1,0,0,1,0
55,14,67,5,0,0,0,1,0,1,0,0
40,-2,297,4,0,0,0,0,0,1,0,0
18,22,120,1,1680,0,0,0,0,0,1,0
49,7,314,1,1480,0,0,0,0,1,0,0
62,5,307,2,0,0,0,1,0,0,0,1
41,30,257,4,890,0,0,0,0,0,1,0
52,0,76,2,3210,0,0,0,0,0,1,0
36,34,12,3,940,0,0,0,0,0,1,0
42,36,206,4,0,0,0,0,0,1,0,0
39,11,220,3,2550,0,0,0,0,0,0,1
47,26,262,5,0,0,0,0,0,0,1,0
23,7,329,3,0,0,0,0,0,0,0,1
18,31,11,3,0,1,0,0,0,1,0,0
46,8,165,3,0,1,1,0,0,0,0,1
48,24,248,4,0,0,0,0,0,0,1,0
39,18,255,2,0,0,0,0,0,0,0,1
18,10,187,1,0,1,0,0,0,1,0,0
40,1,98,3,0,0,0,0,0,0,1,0
31,0,325,5,0,0,0,0,0,1,0,0
38,22,84,3,1060,0,0,0,0,0,1,0
58,25,198,2,0,0,0,0,0,0,0,1
56,22,115,2,0,1,0,0,0,0,0,1
61,19,45,4,0,0,0,0,0,0,0,1
41,15,307,1,0,0,0,0,0,1,0,0
42,5,74,3,0,0,0,1,0,0,1,0
19,1,46,1,1490,1,0,0,0,0,1,0
20,29,192,3,0,0,0,0,0,0,0,1
53,30,128,5,0,0,0,0,0,0,0,1
28,-1,259,4,840,0,0,0,0,0,0,1
18,28,284,2,0,0,0,0,0,0,1,0
54,33,117,1,2400,0,0,0,0,0,1,0
30,15,35,4,0,1,0,0,0,0,1,0
37,4,163,2,0,0,0,0,0,1,0,0
26,7,306,2,0,0,0,0,0,1,0,0
55,27,17,3,0,0,0,0,0,0,0,1
25,4,140,1,0,0,0,0,0,0,0,1
27,37,137,2,970,0,1,0,0,0,0,1
46,4,171,1,0,0,1,0,0,0,1,0
43,38,331,2,2280,0,0,0,0,0,0,1
47,25,323,4,0,0,0,0,0,1,0,0
23,28,58,5,2270,0,0,0,0,0,1,0
25,16,206,1,1000,0,1,0,0,1,0,0
38,12,280,3,0,0,0,0,0,0,1,0
53,9,266,4,0,0,0,0,0,0,0,1
60,10,278,3,0,0,0,0,0,0,0,1
56,24,66,4,0,0,0,0,0,0,1,0
24,18,257,4,0,0,0,0,0,0,0,1
60,24,201,1,0,0,0,0,0,0,0,1
58,4,138,5,1990,0,0,0,0,1,0,0
21,21,335,4,0,0,0,0,0,0,1,0
51,17,111,1,1300,0,0,0,0,0,1,0
46,3,137,2,840,0,0,0,0,0,1,0
21,15,248,3,0,0,0,0,0,1,0,0
37,33,50,2,940,0,0,0,0,1,0,0
27,17,263,5,0,0,0,0,0,0,0,1
57,15,215,5,0,0,0,0,0,0,1,0
34,10,188,4,0,0,0,0,0,0,1,0
30,16,211,3,2960,0,1,0,0,1,0,0
40,18,342,4,0,0,0,0,0,0,0,1
45,25,349,2,0,0,0,1,0,0,1,0
43,6,263,1,0,0,0,1,0,0,1,0
49,26,58,1,0,0,0,0,0,0,0,1
18,5,297,5,0,0,0,0,0,0,1,0
28,39,265,4,0,0,0,0,0,0,0,1
24,7,33,4,0,0,0,0,0,0,1,0
19,15,92,2,0,0,0,0,0,1,0,0
47,29,290,2,0,0,0,0,0,0,0,1
65,7,198,3,0,0,0,0,0,1,0,0
28,10,224,1,0,0,0,0,0,0,0,1
51,9,19,1,1470,0,0,0,0,1,0,0
36,9,81,4,0,0,0,0,0,0,0,1
20,23,224,2,0,0,0,0,0,0,1,0
21,3,54,5,0,0,0,0,0,1,0,0
53,4,148,1,0,0,0,0,0,0,0,1
23,20,211,2,2390,0,1,0,0,0,0,1
22,35,329,2,1850,0,0,0,0,1,0,0
36,33,95,2,0,0,0,0,0,1,0,0
54,7,300,2,0,0,0,0,0,0,1,0
39,32,111,5,0,0,0,0,0,1,0,0
18,29,247,5,0,0,0,0,0,0,0,1
21,16,281,2,3730,1,0,0,0,1,0,0
48,19,175,3,0,0,0,0,0,0,1,0
29,9,153,4,0,0,0,0,0,0,1,0
42,35,348,3,0,0,1,0,0,1,0,0
27,9,271,1,1160,0,0,0,0,0,0,1
28,37,306,1,0,0,0,0,0,0,0,1
25,15,185,1,0,0,0,0,0,1,0,0
25,8,326,2,0,0,0,0,0,1,0,0
60,39,302,3,1200,1,1,0,0,0,1,0
26,16,128,1,3250,0,0,0,0,1,0,0
51,15,203,1,0,0,0,0,0,0,1,0
56,35,244,5,1350,0,0,0,0,0,0,1
19,16,147,1,0,0,1,0,0,0,0,1
54,23,145,5,0,0,0,0,0,1,0,0
40,18,186,5,0,0,1,0,0,0,1,0
56,21,94,1,0,0,0,0,0,1,0,0
24,28,122,5,0,0,0,0,0,0,0,1
54,8,100,1,0,0,1,0,0,0,0,1
34,7,138,1,0,0,0,0,0,0,0,1
33,2,268,5,0,0,0,0,0,1,0,0
49,9,192,5,0,0,0,0,0,0,1,0
31,40,342,2,0,0,0,0,0,0,1,0
47,37,210,2,0,0,0,0,0,0,0,1
46,25,171,5,0,0,0,0,0,0,1,0
65,20,302,3,3290,0,1,0,0,1,0,0
44,12,317,5,0,0,0,0,0,0,0,1
40,35,88,5,0,0,0,0,0,0,0,1
63,14,106,5,0,0,0,0,0,0,1,0
29,9,40,1,0,0,0,0,0,0,1,0
20,28,108,5,0,0,0,0,0,0,0,1
38,4,76,2,0,0,0,0,0,1,0,0
42,36,335,3,1180,0,0,0,0,0,0,1
65,15,318,1,0,0,0,0,0,1,0,0
26,14,336,4,0,0,0,0,0,0,1,0
18,26,278,5,0,0,0,0,0,0,0,1
40,24,225,2,0,0,0,0,0,0,0,1
23,22,222,2,0,0,0,0,0,0,0,1
18,17,107,2,2230,0,0,0,0,1,0,0
22,20,91,3,0,0,0,0,0,1,0,0
19,6,64,3,0,0,0,0,0,1,0,0
47,25,105,4,0,0,0,0,0,0,0,1
28,11,157,4,0,0,0,0,0,0,0,1
63,26,226,1,0,0,0,1,0,0,1,0
18,38,330,2,0,0,0,0,0,0,1,0
34,30,23,1,1180,0,0,0,0,1,0,0
36,37,333,5,0,0,0,0,0,0,0,1
61,7,266,2,0,0,0,0,0,1,0,0
35,9,301,2,0,0,0,0,0,1,0,0
52,35,257,3,0,0,0,0,0,0,1,0
25,17,219,5,1850,0,0,1,0,1,0,0
25,8,208,2,0,0,0,0,0,1,0,0
38,30,199,2,0,0,0,0,0,0,1,0
57,40,347,3,0,0,0,0,0,0,0,1
53,19,125,3,0,0,0,0,0,1,0,0
34,8,145,4,0,0,0,0,0,1,0,0
41,41,165,3,0,0,0,0,0,0,1,0
26,14,332,1,0,0,1,0,0,0,1,0
48,31,100,1,0,0,0,0,0,1,0,0
53,35,169,2,1200,0,0,0,0,0,1,0
42,17,58,4,0,1,0,0,0,1,0,0
26,34,137,3,1130,0,0,0,0,0,0,1
22,23,144,5,0,1,1,0,0,1,0,0
34,27,194,3,0,1,0,0,0,0,1,0
55,9,28,1,0,0,0,0,0,1,0,0
23,15,202,2,0,0,0,0,0,0,1,0
37,5,233,5,0,0,0,0,0,0,0,1
29,8,135,5,2680,0,0,0,0,0,1,0
38,31,170,1,0,1,0,0,0,0,1,0
60,19,350,2,0,0,0,0,0,1,0,0
57,6,243,5,0,0,0,0,0,1,0,0
54,-1,125,1,0,0,0,0,0,0,1,0
54,33,159,4,0,0,1,0,0,0,1,0
57,25,212,3,0,0,0,0,0,1,0,0
25,21,277,2,0,0,0,0,0,1,0,0
56,30,327,2,870,0,0,0,0,1,0,0
26,-1,44,1,0,0,0,0,0,0,1,0
36,13,255,4,0,0,0,0,0,0,1,0
52,36,28,4,0,0,0,0,0,1,0,0
19,13,211,3,0,0,0,0,0,1,0,0
49,30,30,2,2920,1,0,0,0,1,0,0
55,25,68,4,1870,0,0,0,0,1,0,0
57,27,346,5,0,0,0,0,0,1,0,0
47,28,62,2,0,0,0,0,0,0,0,1
39,-1,227,5,0,0,0,0,0,1,0,0
49,20,210,2,0,0,0,0,0,0,0,1
20,12,30,1,0,0,0,0,0,0,1,0
27,16,263,3,0,1,0,0,0,1,0,0
26,37,338,5,0,1,0,0,0,1,0,0
35,32,296,3,0,0,0,0,0,1,0,0
43,32,231,5,890,0,0,0,0,0,1,0
47,34,99,4,0,0,0,0,0,1,0,0
54,38,33,1,0,0,0,0,0,0,1,0
56,22,286,5,0,0,0,0,0,0,0,1
55,11,202,5,0,0,0,0,0,0,1,0
39,29,146,4,820,0,0,0,0,0,1,0
63,17,181,5,3830,0,0,0,0,0,0,1
50,13,63,2,0,0,0,0,0,1,0,0
39,22,155,4,0,0,0,0,0,0,1,0
27,10,301,3,0,0,0,0,0,1,0,0
23,23,114,3,0,0,0,0,0,0,1,0
62,27,16,4,0,0,0,0,0,0,1,0
28,29,306,4,0,0,0,0,0,0,0,1
18,25,53,3,0,0,0,1,0,0,1,0
62,22,289,5,0,0,1,0,0,0,0,1
36,24,28,4,0,0,0,0,0,0,1,0
29,13,266,5,0,0,0,0,0,0,0,1
22,22,251,4,0,0,0,0,0,1,0,0
61,26,260,2,0,0,0,0,0,0,1,0
18,41,305,1,0,0,1,0,0,0,0,1
47,20,84,1,0,1,0,0,0,0,1,0
32,35,90,2,0,1,0,0,0,0,0,1
26,25,216,2,0,0,0,0,0,1,0,0
31,15,327,1,0,0,0,0,0,1,0,0
24,16,319,2,0,0,0,0,0,1,0,0
36,35,40,3,0,0,0,0,0,1,0,0
29,31,153,2,0,0,0,0,0,0,1,0
47,23,100,5,0,0,0,0,0,1,0,0
28,27,207,4,0,1,0,0,0,0,0,1
20,18,270,1,0,1,0,0,0,0,1,0
50,20,203,4,0,0,0,0,0,0,0,1
36,10,82,5,820,0,1,0,0,0,0,1
44,9,81,1,0,0,0,1,0,0,1,0
55,42,151,1,0,0,0,0,0,1,0,0
18,9,272,2,0,0,0,0,0,0,1,0
22,13,31,4,2800,0,0,0,0,0,1,0
37,14,254,4,860,0,0,0,0,1,0,0
39,10,168,4,3580,0,1,0,0,0,1,0
22,34,229,1,0,0,0,0,0,1,0,0
57,29,252,3,0,0,0,0,0,0,0,1
49,9,335,2,0,0,0,0,0,0,0,1
36,1,65,4,3540,1,1,0,0,1,0,0
28,3,13,4,0,0,0,0,0,0,0,1
27,9,175,3,0,0,0,0,0,0,1,0
55,13,279,3,1210,0,0,0,0,0,1,0
54,37,334,3,0,1,0,0,0,1,0,0
56,19,288,4,0,0,0,0,0,0,1,0
25,11,151,2,0,0,0,0,0,0,1,0
60,15,342,3,0,0,0,0,0,1,0,0
27,41,225,1,0,0,0,0,0,0,1,0
19,35,111,3,0,0,0,0,0,0,0,1
35,25,158,1,2750,0,0,0,0,1,0,0
37,3,282,4,0,0,0,0,0,1,0,0
18,26,130,3,0,0,0,0,0,0,0,1
24,4,127,2,830,0,0,0,0,0,1,0
31,23,268,5,0,0,0,0,0,1,0,0
30,18,85,2,0,0,0,0,0,1,0,0
25,23,168,5,0,0,0,0,0,1,0,0
18,23,109,1,0,1,0,0,0,1,0,0
31,6,298,3,4080,0,0,0,0,0,0,1
42,35,209,1,0,0,0,0,0,1,0,0
48,19,112,1,0,0,0,0,0,0,1,0
62,24,258,5,0,0,0,0,0,1,0,0
39,5,207,4,870,0,1,0,0,0,1,0
63,4,32,3,0,0,0,0,0,0,0,1
24,34,242,1,0,0,0,0,0,0,1,0
43,15,65,5,1050,0,0,0,0,0,0,1
32,8,245,3,0,0,0,0,0,0,1,0
45,9,344,5,0,0,0,0,0,0,1,0
61,27,157,1,0,0,0,0,0,0,0,1
64,18,293,1,0,1,0,0,0,1,0,0
20,10,320,4,0,0,0,0,0,0,0,1
63,13,298,3,1990,0,0,0,0,0,1,0
26,18,152,4,0,0,0,0,0,0,1,0
62,29,320,5,2090,0,0,0,0,0,0,1
26,2,300,5,4420,1,1,0,0,1,0,0
24,31,133,3,0,0,0,0,0,1,0,0
25,18,32,1,0,0,1,0,0,0,0,1
22,21,291,4,0,0,0,0,0,1,0,0
56,10,322,1,3150,0,0,0,0,0,1,0
59,0,144,5,0,0,0,0,0,0,1,0
25,41,102,1,0,0,1,0,0,1,0,0
52,38,195,2,760,0,0,0,0,1,0,0
41,15,211,4,0,0,0,0,0,1,0,0
62,36,290,5,0,0,0,0,0,0,1,0
57,22,138,3,2130,1,0,0,0,1,0,0
51,11,193,3,1530,0,0,0,0,1,0,0
39,17,28,1,0,0,0,1,0,0,1,0
43,10,292,4,0,1,0,0,0,1,0,0
52,37,25,1,0,0,0,0,0,1,0,0
51,21,189,2,850,0,0,0,0,0,0,1
33,3,192,5,2380,0,0,0,0,0,0,1
35,3,254,5,0,0,0,0,0,0,1,0
41,29,11,2,2210,0,0,0,0,1,0,0
41,7,242,1,0,0,0,0,0,1,0,0
20,11,96,5,0,0,0,0,0,1,0,0
26,-1,315,4,0,0,0,0,0,0,0,1
47,16,23,2,1350,0,0,0,0,0,1,0
18,28,193,1,0,0,0,0,0,0,0,1
51,6,174,2,1370,0,0,0,0,1,0,0
49,14,129,1,0,0,1,0,0,0,0,1
54,29,331,4,970,0,1,0,0,0,0,1
26,22,265,5,0,0,0,0,0,0,1,0
65,15,180,4,1180,0,0,0,0,0,0,1
50,40,291,5,0,0,0,0,0,0,1,0
22,29,153,5,0,1,0,0,0,0,1,0
18,14,228,5,1010,0,0,0,0,0,1,0
30,30,149,4,0,0,0,0,0,0,1,0
62,12,112,5,0,0,0,0,0,0,1,0
25,32,206,4,0,0,0,0,0,0,0,1
35,21,229,3,0,0,0,0,0,1,0,0
22,5,106,4,840,0,0,0,0,1,0,0
37,11,72,4,0,0,0,0,0,1,0,0
57,37,94,5,4270,0,0,0,0,0,0,1
55,29,341,3,0,0,0,0,0,0,0,1
48,24,258,5,0,0,0,0,0,1,0,0
56,36,289,2,0,0,1,1,0,0,0,1
32,12,325,2,0,0,1,0,0,0,1,0
39,37,16,1,2440,0,0,0,0,0,1,0
31,12,104,4,0,0,0,0,0,0,1,0
60,31,85,4,0,0,0,0,0,0,1,0
62,10,168,5,870,0,0,0,0,0,0,1
27,41,40,4,0,0,0,0,0,0,0,1
29,23,73,4,0,0,1,0,0,0,0,1
23,23,205,4,0,0,0,0,0,0,1,0
44,35,72,1,0,0,0,0,0,1,0,0
64,19,170,1,0,0,0,0,0,0,0,1
37,-1,191,5,900,0,0,0,0,0,1,0
33,5,133,5,1890,0,0,0,0,1,0,0
53,15,28,5,0,0,0,0,0,0,0,1
65,21,180,5,0,0,0,0,0,0,0,1
65,14,154,5,1080,0,0,0,0,1,0,0
64,38,179,1,0,0,0,0,0,1,0,0
43,38,49,4,1840,0,0,0,0,0,1,0
25,23,185,5,0,0,0,0,0,1,0,0
21,9,140,2,0,0,0,0,0,0,0,1
54,31,47,1,780,0,0,0,0,1,0,0
62,8,172,4,0,0,0,0,0,1,0,0
55,29,191,1,0,0,0,0,0,1,0,0
43,31,271,1,0,0,0,0,0,1,0,0
61,17,294,3,2710,0,0,0,0,0,1,0
50,17,145,3,0,0,0,0,0,0,0,1
